ID;Year;Default;WC/TA;RE/TA;EBIT/TA;ME/TL;S/TA
451;2001;0;0,39;0,55;0,08;3,54;0,45
451;2002;0;0,42;0,53;0,10;3,45;0,47
451;2003;0;0,48;0,54;0,09;4,29;0,47
452;2004;0;0,07;0,21;0,03;0,63;0,15
453;1995;0;0,05;0,14;0,06;2,63;0,17
453;1996;0;0,06;0,13;0,05;2,23;0,18
453;1997;0;0,05;0,17;0,05;1,93;0,18
453;1998;0;0,07;0,10;-0,11;1,38;0,15
453;1999;0;0,01;0,12;0,07;1,63;0,20
453;2000;0;0,00;0,20;0,09;2,54;0,26
453;2001;0;0,02;0,21;0,03;1,40;0,15
453;2002;0;-0,01;0,19;0,04;1,28;0,10
453;2003;0;-0,03;0,20;0,05;1,46;0,11
453;2004;0;0,05;0,27;0,07;1,87;0,13
454;2001;0;0,10;0,12;0,04;0,46;0,14
454;2002;0;0,11;0,05;0,03;0,42;0,13
454;2003;0;0,16;0,07;0,06;0,85;0,19
454;2004;0;0,19;0,10;0,06;0,84;0,23
455;1995;0;0,31;0,50;0,06;2,45;0,50
455;1996;0;0,33;0,51;0,07;2,43;0,54
455;1997;0;0,26;0,46;0,07;2,84;0,55
455;1998;0;0,32;0,38;0,06;3,32;0,49
455;1999;0;0,26;0,33;0,07;1,61;0,56
455;2000;0;0,27;0,28;0,06;1,18;0,50
455;2001;0;0,30;0,28;0,05;1,28;0,45
455;2002;0;0,33;0,30;0,05;0,92;0,47
455;2003;0;0,35;0,30;0,07;1,95;0,47
455;2004;0;0,31;0,29;0,08;2,43;0,49
456;1995;0;0,05;0,42;0,06;1,71;0,15
456;1997;0;0,04;0,30;0,06;1,00;0,10
456;1998;0;0,04;0,31;0,05;1,01;0,09
456;1999;0;0,00;0,31;0,03;0,63;0,10
456;2000;0;-0,03;0,31;0,04;0,42;0,11
456;2001;0;-0,04;0,31;0,04;0,57;0,11
456;2002;0;0,00;0,31;0,04;0,60;0,12
456;2003;0;0,01;0,34;0,05;0,70;0,12
456;2004;0;0,03;0,32;0,05;0,88;0,10
457;1995;0;0,28;0,05;0,05;0,34;0,37
457;1997;0;0,30;0,08;0,05;0,23;0,36
458;1996;0;0,34;-0,24;0,05;2,64;0,37
458;1997;0;0,31;-0,26;0,00;0,82;0,30
458;1998;0;0,21;-0,37;0,03;0,60;0,31
458;1999;0;0,20;-0,36;0,04;1,07;0,32
458;2000;0;0,21;-0,33;0,04;1,22;0,32
458;2001;0;0,50;0,11;0,05;3,23;0,21
459;1995;1;-0,04;-0,26;0,05;0,31;0,18
460;1995;0;0,02;0,13;0,06;0,43;0,12
460;1996;0;0,01;0,12;0,03;0,25;0,12
460;1997;0;0,01;0,10;0,03;0,23;0,12
460;1998;0;0,01;0,08;0,04;0,30;0,12
460;1999;0;-0,02;0,10;0,04;0,40;0,16
460;2000;0;-0,10;0,07;0,05;0,48;0,18
460;2001;0;0,02;0,08;0,04;0,32;0,16
460;2002;0;0,05;0,12;0,05;0,29;0,16
460;2003;0;0,06;0,10;0,03;0,33;0,15
460;2004;0;0,04;0,10;0,05;0,29;0,19
461;1999;0;-0,07;0,13;0,04;0,45;0,15
461;2000;0;-0,08;0,06;0,03;0,42;0,17
461;2001;0;-0,09;0,09;0,05;0,38;0,14
461;2002;0;-0,11;0,07;0,05;0,47;0,12
461;2003;0;0,00;0,08;0,04;0,53;0,13
461;2004;0;-0,06;0,08;0,06;0,53;0,16
462;2000;0;-0,04;0,13;0,04;0,64;0,20
462;2001;0;-0,05;0,11;0,04;0,46;0,10
462;2002;0;-0,30;0,03;0,03;0,24;0,10
462;2003;0;0,05;0,04;0,04;0,49;0,13
462;2004;0;0,03;0,06;0,04;0,53;0,14
463;1995;0;0,10;0,25;0,06;0,82;0,36
463;1996;0;0,03;0,17;0,05;0,69;0,29
463;1997;0;0,05;0,21;0,06;1,13;0,29
463;1998;0;0,10;0,23;0,05;0,78;0,32
463;1999;0;0,07;0,26;0,05;0,67;0,26
463;2000;0;0,02;0,30;0,06;1,04;0,26
463;2001;0;-0,01;0,17;0,05;0,88;0,24
463;2002;0;0,13;0,07;0,04;0,70;0,14
463;2003;0;0,01;0,14;0,05;1,08;0,25
463;2004;0;0,05;0,15;0,05;1,22;0,26
464;1995;0;0,24;-0,19;0,05;0,08;0,26
464;1996;0;0,45;-0,24;0,04;0,30;0,36
464;1997;0;0,35;-0,16;0,06;0,95;0,41
464;1998;0;0,34;-0,05;0,07;0,60;0,32
464;1999;0;0,36;0,06;0,04;0,47;0,25
464;2000;0;0,37;0,09;0,04;0,31;0,26
464;2001;0;0,35;0,07;0,03;0,39;0,22
464;2002;0;0,34;0,03;0,03;0,20;0,27
464;2003;0;0,30;0,06;0,05;0,52;0,30
465;1995;0;0,00;0,14;0,06;0,90;0,15
465;1996;0;-0,04;0,13;0,06;0,93;0,16
465;1997;0;-0,05;0,12;0,04;1,02;0,13
465;1998;0;-0,02;0,12;0,05;0,90;0,14
465;1999;0;0,01;0,13;0,05;0,74;0,14
465;2000;0;0,00;0,13;0,07;0,87;0,19
465;2001;0;-0,02;0,13;0,05;0,72;0,19
465;2002;0;0,01;0,13;0,06;0,84;0,18
465;2003;0;0,02;0,14;0,06;0,76;0,18
465;2004;0;0,01;0,14;0,06;0,83;0,19
466;1995;0;0,08;0,16;0,06;0,66;0,15
466;1996;0;0,07;0,09;0,05;0,35;0,17
466;1997;0;0,03;0,10;0,04;0,46;0,29
467;1999;0;0,24;-0,20;-0,01;0,10;0,27
467;2000;0;-0,33;-0,57;0,02;0,06;0,39
468;1995;0;0,07;0,15;0,05;0,99;0,13
468;1996;0;0,07;0,16;0,06;0,94;0,14
468;1997;0;0,00;0,16;0,04;0,98;0,12
468;1998;0;0,08;0,20;0,04;0,60;0,16
468;1999;0;0,09;0,22;0,05;0,72;0,20
468;2000;0;0,10;0,22;0,04;0,66;0,25
468;2001;0;0,04;0,16;0,00;0,64;0,17
468;2002;0;0,03;0,14;0,05;0,64;0,22
468;2003;0;0,12;0,21;0,02;0,97;0,27
468;2004;0;0,14;0,22;0,03;1,25;0,33
469;1998;0;0,23;0,65;0,04;3,31;0,30
469;1999;0;0,30;0,61;0,07;3,29;0,32
469;2000;0;0,24;0,70;0,06;2,06;0,30
469;2001;0;0,26;0,72;0,04;2,67;0,29
469;2002;0;0,22;0,62;0,06;1,61;0,32
469;2003;0;0,23;0,63;0,04;2,06;0,40
469;2004;0;0,36;0,64;0,11;3,15;0,53
470;1995;0;0,02;0,04;0,07;1,18;0,17
470;1996;0;0,03;0,05;0,06;1,05;0,15
471;1995;1;0,29;-0,48;0,08;1,73;0,25
471;1997;0;0,24;-0,22;0,06;2,60;0,25
471;1998;0;0,25;-0,13;0,06;2,22;0,22
472;1995;0;0,02;-0,05;0,03;0,55;0,17
472;1996;0;0,03;-0,02;0,06;0,65;0,19
472;1997;0;0,02;-0,04;0,02;0,95;0,16
472;1998;0;0,03;-0,02;0,03;0,54;0,15
472;1999;0;0,02;0,00;0,07;0,78;0,22
472;2000;0;0,00;0,09;0,08;0,64;0,22
472;2001;0;0,01;0,13;0,03;0,84;0,11
472;2002;0;0,01;0,17;0,09;1,08;0,16
472;2003;0;0,03;0,23;0,07;1,62;0,15
473;1997;0;0,20;0,24;0,05;0,97;0,18
473;1998;0;0,23;0,26;0,04;0,60;0,17
473;1999;0;0,17;0,24;0,04;0,67;0,17
473;2000;0;0,20;0,25;0,05;1,19;0,19
473;2001;0;0,20;0,29;0,04;1,05;0,19
473;2002;0;0,14;0,28;0,04;0,78;0,18
473;2003;0;0,28;0,32;0,05;0,90;0,18
473;2004;0;0,28;0,34;0,03;1,25;0,18
474;1995;0;0,13;0,13;0,04;0,36;0,18
474;1996;0;0,12;0,10;0,05;0,34;0,16
474;1997;0;0,10;0,13;0,05;0,49;0,14
474;1998;0;0,11;0,11;0,05;0,39;0,10
474;1999;0;0,18;0,09;0,03;0,21;0,11
474;2000;0;0,08;0,06;0,04;0,29;0,12
474;2001;1;-0,05;-0,03;0,03;0,09;0,11
475;2001;0;-0,03;0,08;0,04;0,38;0,09
475;2002;0;-0,06;0,06;0,03;0,39;0,11
475;2003;0;-0,05;0,07;0,03;0,50;0,11
475;2004;0;-0,01;0,09;0,06;0,63;0,12
476;1999;0;-0,10;0,17;0,04;0,53;0,19
476;2000;0;0,03;0,17;0,04;0,62;0,26
476;2001;0;0,01;0,18;0,03;0,63;0,15
476;2002;0;0,00;0,16;0,01;0,47;0,24
476;2003;0;0,07;0,15;0,02;0,65;0,21
476;2004;0;0,05;0,15;0,05;0,70;0,32
477;1995;0;0,16;0,17;0,04;1,30;0,36
477;1996;0;0,25;0,20;0,05;1,44;0,28
477;1997;0;0,25;0,28;0,07;2,16;0,33
477;1998;0;0,17;0,35;0,05;1,70;0,23
477;1999;0;0,27;0,06;0,05;1,22;0,36
477;2000;0;0,27;0,09;0,05;1,26;0,35
477;2001;0;0,27;0,05;0,04;0,78;0,27
477;2002;0;0,30;-0,16;0,02;0,79;0,28
477;2003;0;0,28;-0,22;0,02;0,96;0,30
477;2004;0;0,27;-0,19;0,04;1,25;0,34
478;1995;0;0,40;0,28;0,09;4,06;0,86
478;1996;0;0,46;0,24;0,06;1,83;0,68
478;1997;0;0,43;0,24;0,06;1,37;0,65
478;1998;0;0,32;0,18;0,01;0,42;0,65
479;1995;0;0,31;0,29;0,08;8,09;0,33
479;1996;0;0,47;0,21;0,06;28,38;0,24
479;1997;0;0,29;0,17;0,07;4,97;0,29
479;1998;0;0,23;0,14;0,05;3,34;0,26
479;1999;0;0,23;0,17;0,06;0,99;0,25
479;2000;0;0,28;0,17;0,06;1,79;0,26
479;2001;0;0,32;0,20;0,04;2,08;0,28
479;2002;0;0,32;0,24;0,06;1,98;0,31
479;2003;0;0,29;0,23;0,06;2,44;0,31
479;2004;0;0,31;0,26;0,07;1,87;0,32
480;1995;0;0,05;0,19;0,03;0,81;0,21
480;1996;0;0,05;0,20;0,02;0,97;0,23
480;1997;0;0,03;0,22;0,03;1,22;0,21
480;1998;0;-0,03;0,13;0,04;0,80;0,18
480;1999;0;0,01;0,13;0,03;0,56;0,18
480;2000;0;-0,01;0,09;0,04;0,25;0,39
480;2001;0;-0,01;0,11;0,02;0,27;0,10
480;2002;0;0,01;0,10;0,04;0,31;0,14
480;2003;0;-0,02;0,12;0,05;0,44;0,16
480;2004;0;-0,03;0,10;0,06;0,62;0,37
481;1995;0;0,02;0,16;0,04;0,56;0,21
481;1996;0;-0,04;0,16;0,06;0,60;0,13
481;1997;0;-0,01;0,16;0,06;0,75;0,16
481;1998;0;-0,03;0,16;0,05;0,85;0,15
482;1995;0;0,06;0,19;0,04;1,08;0,18
482;1996;0;-0,02;0,19;0,04;0,87;0,16
482;1997;0;0,05;0,20;0,04;1,13;0,20
482;1998;0;0,08;0,21;0,07;1,24;0,22
482;1999;0;0,10;0,24;0,04;1,14;0,20
482;2000;0;0,08;0,21;0,05;1,56;0,24
482;2001;0;0,07;0,23;0,04;1,50;0,24
482;2002;0;0,08;0,21;0,04;1,28;0,26
482;2003;0;0,08;0,21;0,05;1,11;0,23
482;2004;0;0,11;0,23;0,05;1,13;0,24
483;1995;0;0,31;0,18;0,03;0,68;0,40
483;1996;0;0,28;0,17;0,04;0,52;0,40
484;1995;0;0,12;0,36;0,03;0,56;0,09
484;1996;0;0,07;0,37;0,03;0,53;0,08
484;1997;0;0,08;0,38;0,04;0,68;0,08
484;1998;0;0,07;0,40;0,02;0,64;0,09
484;1999;0;0,07;0,37;0,02;0,51;0,08
484;2000;0;0,08;0,41;0,06;0,76;0,10
484;2001;0;0,06;0,40;0,05;0,70;0,08
484;2002;0;0,06;0,38;0,03;0,52;0,07
484;2003;0;0,06;0,44;0,05;1,15;0,09
484;2004;0;0,19;0,47;0,08;1,76;0,13
485;1995;0;0,42;0,10;0,04;0,67;0,89
485;1996;0;0,30;0,12;0,05;0,78;1,14
485;1997;0;0,37;0,13;0,05;1,05;1,15
485;1998;0;0,36;0,14;0,06;0,95;1,03
485;1999;0;0,29;0,13;0,06;0,45;1,03
485;2000;0;0,31;0,17;0,07;0,91;1,05
485;2001;0;0,37;0,18;0,06;0,89;1,05
485;2002;0;0,41;0,21;0,05;0,80;1,06
485;2003;0;0,39;0,23;0,04;1,37;1,09
485;2004;0;0,41;0,24;0,07;1,68;1,05
486;1995;0;0,04;-0,21;0,06;0,68;0,34
486;1996;0;-0,01;-0,24;0,07;0,53;0,29
486;1997;0;0,05;-0,18;0,04;0,38;0,28
486;1998;0;-0,05;-0,33;0,04;0,34;0,29
486;1999;1;-0,10;-0,22;0,05;0,17;0,23
487;1995;0;0,08;-0,06;0,04;0,39;0,20
487;1996;0;0,09;-0,02;0,06;0,54;0,20
487;1997;0;0,12;0,01;0,06;0,99;0,20
487;1998;0;0,11;0,01;0,05;0,58;0,14
487;1999;0;0,13;0,03;0,03;0,48;0,16
487;2000;0;0,10;-0,01;0,06;0,13;0,17
487;2001;0;0,11;0,00;0,05;0,21;0,17
487;2002;0;0,08;-0,04;0,05;0,29;0,18
487;2003;0;0,11;-0,11;0,04;0,23;0,16
487;2004;0;0,08;-0,05;0,04;0,40;0,19
488;1995;0;0,12;0,68;0,09;2,48;0,30
488;1996;0;0,11;0,75;0,08;2,63;0,31
488;1997;0;0,17;0,74;0,08;2,36;0,30
488;1998;0;0,13;0,77;0,06;2,32;0,27
488;1999;0;0,10;0,68;0,07;1,90;0,26
488;2000;0;0,09;0,69;0,05;1,34;0,28
488;2001;0;0,12;0,74;0,06;1,65;0,26
488;2002;0;0,16;0,69;0,04;1,52;0,28
488;2003;0;0,21;0,72;0,06;1,99;0,28
488;2004;0;0,24;0,74;0,05;2,21;0,31
489;1999;0;0,00;0,12;0,06;0,56;0,17
489;2000;0;-0,04;0,10;0,03;0,41;0,18
489;2001;0;-0,01;0,12;0,04;0,44;0,13
489;2002;0;0,00;0,11;0,04;0,36;0,12
489;2003;0;0,01;0,11;0,05;0,42;0,12
489;2004;0;0,02;0,14;0,05;0,48;0,14
490;1995;0;0,35;0,45;0,06;2,57;0,34
490;1996;0;0,38;0,41;0,03;1,15;0,36
491;1995;0;-0,05;0,08;0,05;0,65;0,08
491;1996;0;-0,01;0,08;0,04;0,62;0,09
491;1997;0;0,04;0,11;0,03;0,89;0,14
491;1998;0;0,04;0,07;0,04;0,74;0,13
492;2002;0;0,26;0,43;0,05;1,81;0,25
492;2003;0;0,30;0,47;0,06;2,62;0,27
492;2004;0;0,33;0,52;0,08;2,68;0,28
493;1995;0;0,03;-0,18;0,07;0,30;0,10
493;1996;0;0,03;-0,20;0,03;1,17;0,10
493;1997;0;-0,01;-0,26;0,05;0,44;0,09
494;1995;0;-0,02;0,01;0,06;0,82;0,19
494;1996;0;-0,02;0,04;0,04;1,13;0,32
495;1995;0;0,56;0,35;0,05;2,28;0,32
495;1996;0;0,58;0,38;0,05;1,71;0,32
495;1997;0;0,52;0,38;0,06;1,94;0,32
495;1998;0;0,50;0,43;0,04;1,53;0,30
495;1999;0;0,51;0,46;0,04;1,31;0,31
495;2000;0;0,48;0,47;0,07;2,35;0,34
496;1997;0;0,39;0,19;0,06;0,73;0,33
496;1998;0;0,38;0,18;0,05;0,50;0,31
496;1999;0;0,36;0,17;0,05;0,25;0,31
496;2000;0;0,36;0,18;0,04;0,15;0,31
496;2001;0;0,35;0,15;0,02;0,09;0,28
496;2002;0;0,29;0,02;0,05;0,12;0,32
496;2003;0;0,33;0,04;0,06;0,20;0,35
496;2004;0;0,31;0,04;0,05;0,54;0,37
497;1996;0;0,38;-0,05;0,04;14,35;0,19
497;1997;0;0,31;0,03;0,04;1,62;0,14
497;1998;0;0,09;0,05;0,03;0,40;0,12
497;1999;0;0,10;0,01;0,04;0,37;0,11
497;2000;0;0,14;-0,01;0,06;0,69;0,12
497;2001;0;0,13;0,00;0,04;0,52;0,12
497;2002;0;0,15;-0,14;0,04;0,36;0,13
497;2003;0;0,10;-0,28;0,03;0,41;0,14
497;2004;0;0,18;-0,39;0,04;0,68;0,17
498;1995;0;0,30;0,47;0,08;2,45;0,42
498;1996;0;0,23;0,44;0,07;2,12;0,36
498;1997;0;0,29;0,48;0,08;3,14;0,39
498;1998;0;0,26;0,49;0,07;2,31;0,38
498;1999;0;0,30;0,51;0,07;2,72;0,37
498;2000;0;0,24;0,47;0,07;1,79;0,35
498;2001;0;0,19;0,46;0,05;1,79;0,31
498;2002;0;0,17;0,43;0,05;1,80;0,32
498;2003;0;0,18;0,39;0,06;1,46;0,30
498;2004;0;0,22;0,41;0,06;2,21;0,35
499;1997;0;0,21;-0,05;0,02;1,86;0,15
499;1998;0;0,22;-0,20;0,02;0,54;0,23
500;1995;0;0,09;-0,13;0,04;0,20;0,53
500;1996;1;0,13;-0,14;0,05;0,09;0,58
501;1995;0;0,10;-0,11;0,05;0,13;0,58
501;1996;0;0,10;-0,13;0,06;0,05;0,52
501;1997;1;0,11;-0,20;0,03;0,06;0,52
502;1995;0;0,36;0,28;0,05;1,02;0,43
502;1996;0;0,20;0,23;0,05;0,69;0,40
502;1997;0;0,25;0,20;0,05;1,07;0,46
502;1998;0;0,25;0,17;0,04;0,63;0,40
502;1999;0;0,23;0,20;0,05;0,40;0,48
502;2000;0;0,18;0,15;0,02;0,31;0,50
502;2001;0;0,25;0,17;0,05;0,57;0,57
502;2002;0;0,26;0,17;0,06;0,48;0,56
502;2004;0;0,38;0,09;0,07;1,36;0,46
503;1995;0;-0,16;0,14;0,06;0,71;0,12
503;1996;0;0,00;0,16;0,06;0,95;0,19
504;2001;0;0,06;0,09;0,02;0,52;0,13
504;2002;0;-0,02;0,06;0,05;0,45;0,13
504;2003;0;0,05;0,10;0,06;0,60;0,12
505;1995;0;0,23;0,25;0,07;1,25;0,34
505;1996;0;0,27;0,31;0,06;1,72;0,35
505;1997;0;0,24;0,29;0,06;1,66;0,40
505;1998;0;0,26;0,34;0,07;1,83;0,37
505;1999;0;0,19;0,23;0,06;1,03;0,32
505;2000;0;0,21;0,25;0,04;0,75;0,29
505;2001;0;0,19;0,27;0,05;1,35;0,28
505;2002;0;0,15;0,28;0,05;1,24;0,28
505;2003;0;0,15;0,32;0,05;1,53;0,17
505;2004;0;0,13;0,34;0,06;2,65;0,24
506;1995;0;-0,05;0,21;0,03;0,60;0,18
506;1996;0;0,07;0,26;0,05;0,86;0,19
506;1997;0;0,06;0,26;0,05;0,99;0,09
506;1998;0;0,01;0,12;-0,02;0,42;0,09
507;2000;0;-0,12;0,21;0,03;0,72;0,11
507;2001;0;-0,08;0,19;0,02;0,67;0,08
507;2002;0;-0,10;0,22;0,02;0,65;0,13
507;2003;0;0,00;0,19;0,02;0,76;0,14
507;2004;0;0,05;0,19;0,02;0,74;0,15
508;1995;0;0,05;0,38;0,05;2,09;0,30
508;1996;0;0,07;0,38;0,04;1,91;0,26
508;1997;0;0,11;0,34;0,03;1,05;0,26
508;1998;0;0,14;0,34;0,04;0,66;0,30
508;1999;0;0,11;0,35;0,02;0,30;0,30
508;2000;0;0,09;0,34;0,04;0,23;0,31
508;2001;0;0,08;0,35;0,05;0,74;0,31
508;2002;0;0,11;0,38;0,02;0,51;0,28
508;2003;0;0,08;0,34;0,04;0,98;0,33
509;1995;0;0,03;0,34;0,07;2,47;0,39
509;1996;0;0,03;0,37;0,05;2,57;0,29
509;1997;0;0,13;0,56;0,05;4,17;0,34
509;1998;0;-0,12;0,55;0,06;3,72;0,35
509;1999;0;0,05;0,78;0,07;4,83;0,35
509;2000;0;0,08;0,81;0,10;6,48;0,47
509;2001;0;0,07;0,50;0,08;6,55;0,35
509;2003;0;0,05;0,63;0,09;5,97;0,34
509;2004;0;0,11;0,67;0,09;6,12;0,33
510;1995;0;0,21;-0,46;0,07;0,50;0,60
510;1996;0;0,10;-0,80;0,05;0,41;0,71
510;1997;0;0,08;-1,02;0,07;0,19;0,68
511;2002;0;0,24;0,28;0,06;0,65;0,23
511;2003;0;0,22;0,28;0,04;0,54;0,20
511;2004;0;0,26;0,27;0,04;0,52;0,22
512;1995;0;0,12;0,58;0,09;5,58;0,25
512;1996;0;0,08;0,58;0,09;6,97;0,25
512;1997;0;0,14;0,63;0,08;13,07;0,24
512;1998;0;0,17;0,64;0,08;17,12;0,23
512;1999;0;0,14;0,67;0,13;10,77;0,41
512;2000;0;0,18;0,56;0,10;16,67;0,28
512;2001;0;0,16;0,61;0,10;12,05;0,23
512;2002;0;0,16;0,65;0,11;7,17;0,23
512;2003;0;0,08;0,29;0,05;5,28;0,16
512;2004;0;0,14;0,33;0,07;3,68;0,16
513;1995;0;0,23;0,52;0,09;2,21;0,27
513;1996;0;0,17;0,52;0,08;2,15;0,24
513;1997;0;0,09;0,46;0,06;1,52;0,20
513;1998;0;0,09;0,47;0,03;1,24;0,17
513;1999;0;0,05;0,24;0,04;1,06;0,14
513;2000;0;0,05;0,22;0,03;0,97;0,17
513;2001;0;0,08;0,20;0,05;0,55;0,15
513;2002;0;0,11;0,14;0,03;0,71;0,17
513;2003;0;0,14;0,15;0,06;1,65;0,19
513;2004;0;0,20;0,25;0,09;2,24;0,26
514;2000;0;0,02;0,03;0,05;0,86;0,13
514;2001;0;0,00;0,05;0,03;0,61;0,12
514;2002;0;-0,03;0,04;0,04;0,61;0,12
514;2003;0;0,00;0,06;0,05;0,68;0,11
514;2004;0;0,01;0,07;0,03;0,92;0,10
515;1995;0;-0,01;0,10;0,05;0,74;0,08
515;1996;0;0,00;0,11;0,05;0,98;0,08
515;1997;0;0,00;0,11;0,05;1,40;0,09
516;1995;0;0,08;0,23;0,06;1,32;0,11
516;1996;0;0,07;0,24;0,06;0,96;0,07
516;1997;0;0,05;0,19;0,04;0,84;0,08
516;1998;0;0,01;0,16;0,01;0,71;0,08
516;1999;0;0,05;0,16;0,04;0,74;0,08
516;2000;0;0,03;0,13;0,03;0,51;0,07
516;2001;0;0,01;0,14;0,04;0,30;0,09
516;2003;0;0,04;0,15;0,04;2,97;0,12
516;2004;0;0,04;-0,09;0,08;3,29;0,15
517;1995;0;0,13;0,16;0,05;0,54;0,40
517;1996;0;0,09;0,15;0,05;0,60;0,39
517;1997;0;0,16;0,24;0,06;1,12;0,40
517;1998;0;0,29;0,41;0,03;1,53;0,27
517;1999;0;0,22;0,09;0,02;2,94;0,31
517;2000;0;0,08;0,61;0,01;2,87;0,35
517;2001;0;0,04;0,50;0,02;2,12;0,26
517;2002;0;0,10;0,48;0,05;1,19;0,35
517;2003;0;0,11;0,50;0,05;1,90;0,39
517;2004;0;0,16;0,55;0,07;1,63;0,39
518;1995;0;0,39;0,21;0,05;0,64;0,53
518;1996;0;0,41;0,24;0,06;1,01;0,61
518;1997;0;0,42;0,14;0,04;0,76;0,55
518;1998;0;0,38;0,16;0,05;0,41;0,51
518;1999;0;0,49;0,17;0,05;0,47;0,46
518;2000;0;0,45;0,19;0,05;0,80;0,56
518;2001;0;0,45;0,20;0,05;0,80;0,49
518;2002;0;0,44;0,20;0,05;0,69;0,45
518;2003;0;0,24;0,10;0,03;0,64;0,29
518;2004;0;0,21;0,13;0,04;0,99;0,30
519;2000;0;-0,36;0,21;0,03;0,24;0,55
519;2001;0;-0,09;0,09;0,03;0,17;0,64
520;1995;0;0,02;0,18;0,04;1,08;0,08
520;1996;0;0,03;0,16;0,02;1,11;0,12
520;1997;0;0,01;0,17;0,03;1,28;0,13
520;1998;0;-0,01;0,18;0,01;1,54;0,11
520;1999;0;0,02;0,19;0,03;1,27;0,10
520;2000;0;0,01;0,18;0,02;1,10;0,12
520;2001;0;0,04;0,19;0,02;1,25;0,11
520;2002;0;0,01;0,19;0,01;1,41;0,11
520;2003;0;-0,14;0,15;0,02;0,83;0,10
520;2004;0;0,03;0,15;0,04;1,21;0,11
521;1995;0;0,49;0,19;0,09;1,74;0,49
521;1996;0;0,34;0,24;0,08;3,19;0,54
521;1997;0;0,45;0,28;0,09;6,98;0,51
521;1998;0;0,42;0,33;0,09;3,41;0,54
521;1999;0;0,38;0,43;0,10;3,63;0,61
521;2000;0;0,49;0,49;0,11;6,15;0,62
521;2001;0;0,50;0,52;0,11;6,76;0,58
521;2002;0;0,46;0,60;0,12;4,62;0,57
521;2003;0;0,44;0,63;0,09;5,66;0,56
521;2004;0;0,38;0,64;0,07;3,86;0,52
522;1995;0;0,42;0,91;-0,02;9,47;0,13
522;1996;0;0,39;0,95;-0,01;11,27;0,17
522;1997;0;0,39;0,92;-0,02;15,50;0,12
522;1998;0;0,44;0,82;-0,04;13,83;0,10
523;1995;0;0,43;0,26;0,05;0,89;0,71
523;1996;0;0,53;0,27;0,05;1,08;0,69
523;1997;0;0,52;0,21;0,04;0,58;0,48
523;1998;0;0,52;0,24;0,05;0,30;0,62
523;1999;0;0,49;0,26;0,04;0,56;0,64
523;2000;0;0,53;0,24;0,05;0,50;0,64
523;2001;0;0,46;0,29;0,04;0,81;0,57
523;2002;0;0,54;0,31;0,03;0,60;0,36
523;2003;0;0,38;0,32;0,05;0,88;0,52
523;2004;0;0,24;0,31;0,05;1,20;0,46
524;1995;0;-0,14;0,31;0,05;1,24;0,14
524;1996;0;-0,09;0,33;0,04;1,39;0,16
524;1997;0;-0,08;0,36;0,06;2,11;0,15
524;1998;0;0,01;0,42;0,06;3,02;0,17
524;1999;0;0,10;0,44;0,07;1,98;0,16
524;2000;0;0,01;0,49;0,06;1,32;0,15
524;2001;0;-0,04;0,46;0,05;1,27;0,16
524;2002;0;-0,06;0,46;0,06;1,02;0,17
524;2003;0;0,01;0,48;0,06;1,26;0,17
524;2004;0;-0,03;0,47;0,06;1,28;0,18
525;1995;0;0,20;0,29;0,06;5,60;0,13
525;1996;0;0,19;0,22;0,01;4,22;0,13
525;1997;0;0,16;0,14;-0,07;3,21;0,14
525;1998;0;0,26;0,15;0,05;2,77;0,14
525;1999;0;0,10;0,14;0,02;2,18;0,14
525;2000;0;0,17;0,10;-0,05;2,51;0,14
525;2001;0;0,22;0,04;0,03;3,30;0,12
525;2002;0;0,09;0,05;0,05;2,95;0,11
525;2003;0;0,20;0,10;0,05;3,49;0,14
525;2004;0;0,24;0,13;0,03;3,50;0,11
526;1995;0;0,01;-0,08;0,03;0,56;0,36
526;1996;0;0,03;-0,04;0,05;0,80;0,45
526;1997;0;0,02;0,02;0,05;0,71;0,48
526;1998;0;0,02;-0,04;0,05;0,34;0,51
526;1999;0;0,10;-0,04;0,06;0,17;5,01
526;2000;0;0,03;-0,04;0,05;0,34;1,16
526;2001;0;0,00;0,10;0,04;1,69;0,10
526;2002;0;-0,04;-0,64;0,04;5,14;0,05
526;2003;0;-0,09;-0,46;0,02;5,08;0,07
527;1995;0;0,49;-0,48;0,14;2,98;0,47
527;1996;0;0,54;-0,16;0,13;3,33;0,44
527;1997;0;0,64;0,12;0,12;6,04;0,41
527;1998;0;0,56;0,52;0,18;19,93;0,53
528;1999;0;0,17;-0,50;-0,20;1,43;0,11
528;2000;0;0,14;-0,81;-0,09;0,45;0,13
528;2001;0;0,14;-1,05;0,00;1,06;0,16
529;1995;0;0,08;-0,25;0,04;3,52;0,14
529;1996;0;0,04;-0,10;0,06;4,26;0,13
529;1997;0;0,04;-0,01;0,06;1,88;0,15
529;1998;0;-0,01;-0,05;-0,02;0,88;0,08
529;1999;0;0,03;-0,04;0,04;1,24;0,12
529;2000;0;0,12;0,05;0,10;1,79;0,17
529;2001;0;0,07;0,08;0,05;0,91;0,07
529;2003;0;0,09;0,20;0,08;2,37;0,13
529;2004;0;0,08;0,24;0,06;1,81;0,13
530;1995;0;0,35;0,71;0,04;1,44;0,32
530;1996;0;0,30;0,69;0,05;1,29;0,34
530;1997;0;0,29;0,62;0,06;1,34;0,31
530;1998;0;0,19;0,58;0,00;0,48;0,27
